"","raw_batch1_07262021_MT___MT_20210726_001","raw_batch1_07262021_MT___MT_20210726_003","raw_batch1_07262021_MT___MT_20210726_005","raw_batch1_07262021_MT___MT_20210726_007","raw_batch1_07262021_MT___MT_20210726_009","raw_batch1_07262021_MT___MT_20210726_095","raw_batch1_07262021_MT___MT_20210726_097","raw_batch1_07262021_MT___MT_20210726_193","raw_batch1_07262021_MT___Blank_20210726_003"
"F32504",0,0,0,0,0,0,0,0,0
"F32505",0,0,0,0,0,0,0,0,0
"F32506",0,0,0,0,0,0,0,0,0
"F32507",0,0,0,0,0,0,0,0,0
"F32508",0,0,0,0,0,0,0,0,0
"F32509",0,0,0,0,0,0,0,0,0
"F32510",0,0,0,0,0,0,0,0,0
"F32511",0,0,0,0,0,0,0,0,0
"F32512",0,0,0,0,0,0,0,0,0
"F32513",0,0,0,0,0,0,0,0,0
"F32517",0,0,0,0,0,665778,710100,969492,0
"F32518",0,0,0,0,0,0,0,0,0
"F32519",0,0,0,0,0,0,0,0,0
"F32520",0,0,0,0,0,0,0,0,0
"F32521",0,0,0,0,0,0,0,0,0
"F32522",0,0,0,0,0,0,0,0,0
"F32523",0,0,0,0,0,0,0,0,0
"F32524",0,0,0,0,0,0,0,0,0
"F32525",0,0,0,0,0,0,0,0,0
"F32526",0,0,0,0,0,0,0,0,0
"F32527",0,0,0,0,0,0,0,0,0
"F32530",0,0,0,0,0,0,0,0,0
"F32531",0,0,0,0,0,0,0,0,0
"F32532",0,0,0,3514762,2891273,0,3558436,0,0
"F32533",0,0,0,15644,0,0,14410,0,0
"F32535",0,0,5085873,5532175,4673136,3496829,6167267,5400988,0
"F32536",0,0,0,0,0,0,0,0,0
"F32537",2401758,0,0,1428075,0,0,973417,0,0
"F32538",0,0,0,0,0,0,0,0,0
"F32541",3503413,2894424,2648145,2969552,2677853,1005584,1175210,1906235,0
"F32542",1805136,1309618,1489183,1230903,1443116,452326,568870,918021,0
"F32544",0,0,0,0,0,0,0,0,0
"F32545",2682232,27660947,59119220,63388949,63979199,93577537,81339468,71349219,0
"F32546",15568125,35049169,43745830,46760812,48359548,70903467,61855947,46666637,7575
"F32547",0,0,0,0,0,0,0,0,0
"F32548",0,38050,593667,987402,1094443,1617397,1346104,1256532,0
"F32549",0,1602373,1831325,2079587,2166197,1936342,2217234,1539366,0
"F32550",0,0,0,0,0,0,0,0,0
"F32551",0,0,0,0,0,0,0,0,0
"F32552",0,0,0,0,0,677348,0,0,0
"F32554",0,0,0,0,0,0,0,0,0
"F32555",0,0,0,0,0,0,0,0,0
"F32556",0,0,0,0,0,0,0,0,0
"F32557",0,0,0,0,0,0,0,0,0
"F32559",0,0,0,0,986537,0,0,0,0
"F32563",0,0,0,0,0,0,0,0,0
"F32565",0,0,0,0,0,0,0,0,0
"F32566",0,0,0,0,0,0,0,0,0
"F32569",0,0,0,0,0,0,0,0,0
"F32574",0,0,0,0,0,0,0,0,0
"F32576",0,0,0,0,0,0,0,0,0
"F32577",0,0,0,0,0,0,0,0,0
"F32578",0,0,0,0,0,0,0,0,0
"F32580",0,0,0,0,0,0,0,0,0
"F32581",0,0,0,0,0,711560,765555,1106363,0
"F32582",0,0,0,0,0,0,0,0,0
"F32583",529055,440560,0,0,0,0,0,0,0
"F32584",0,0,0,0,0,0,0,0,0
"F32585",0,0,0,0,0,0,0,0,0
"F32586",0,0,0,0,0,0,0,0,0
"F32587",0,0,0,0,0,0,0,0,0
"F32588",0,0,0,0,0,0,0,0,0
"F32589",0,0,0,0,0,0,0,0,0
"F32590",2602150,31380315,62955692,66166317,62594298,88248683,75011803,69908475,0
"F32591",17397736,43404875,52741711,59291276,59746443,86438702,79765260,60247770,0
"F32592",0,0,0,0,0,0,760282,1782168,0
"F32593",0,0,0,0,0,0,0,0,0
"F32594",0,0,0,0,0,0,0,0,0
"F32595",0,0,0,0,0,0,0,0,0
"F32596",0,0,0,0,0,0,0,0,0
"F32597",0,0,0,0,0,0,0,0,0
"F32598",0,0,0,0,0,0,0,0,0
"F32599",0,0,0,0,0,0,0,0,0
"F32602",0,0,0,0,0,0,0,0,0
"F32603",0,0,569330,570607,596241,500030,600504,725647,0
"F32604",0,0,420046,356280,355852,501674,338689,528491,0
"F32606",0,0,224855,287831,245754,302942,260027,381920,0
"F32607",0,0,36740,0,83601,14838,25235,0,0
"F32609",5990851,4852055,5482604,5534089,0,3931340,5739456,4946326,0
"F32610",0,0,0,0,0,0,181652,0,0
"F32612",0,0,0,0,0,0,15736,0,0
"F32613",0,0,0,0,0,0,34055,0,0
"F32614",0,0,0,0,0,0,228035,0,0
"F32616",0,8668322,12030375,12414988,13114389,13460060,13060326,12960505,0
"F32617",0,0,0,0,0,0,0,0,0
"F32618",0,0,0,0,0,0,0,0,0
"F32619",0,0,0,0,0,0,0,0,0
"F32620",0,0,0,0,0,0,0,0,0
"F32621",0,0,0,0,0,0,0,0,0
"F32622",0,0,0,0,0,0,0,0,0
"F32623",0,0,0,0,0,0,0,0,0
"F32624",0,0,0,0,0,0,0,0,0
"F32625",1297606,15402478,31036727,31503022,31604160,42689088,36375431,34114090,0
"F32626",8350732,21035863,25697368,28367970,29140689,42408142,38881290,29306961,0
"F32627",0,0,1014287,0,1102240,974482,930462,996680,0
"F32628",0,0,0,0,0,0,0,0,0
"F32629",0,0,0,0,0,0,0,0,0
"F32631",0,0,0,0,0,0,0,0,0
"F32632",0,0,0,0,0,0,0,0,0
"F32633",0,0,0,0,0,0,0,0,0
"F32634",0,0,0,0,0,0,0,0,0
"F32637",7655610,6484943,0,0,4389278,4474585,4179886,4833721,0
"F32639",0,0,0,0,0,0,0,0,0
"F32640",0,0,0,0,0,0,0,0,0
"F32641",2833326,0,0,0,0,0,0,1078664,0
"F32642",0,0,0,0,0,0,0,0,0
"F32643",0,0,0,0,0,0,0,0,0
"F32645",0,0,0,0,0,0,0,0,0
"F32648",0,0,0,0,0,0,0,0,0
"F32649",0,0,0,0,0,0,0,0,0
"F32650",0,0,0,0,0,0,0,0,0
"F32651",0,0,0,0,0,0,0,0,0
"F32653",0,0,0,0,0,0,0,0,0
"F32654",0,0,0,0,0,0,0,0,0
"F32656",2014647,1931139,2002720,1778831,0,0,2095182,2092501,0
"F32657",2391524,0,0,0,0,0,0,2035086,0
"F32658",0,0,0,0,0,0,0,0,0
"F32659",188338069,304977039,351785162,359104342,368213909,363362981,373839149,391578565,16430
"F32660",0,0,0,0,0,0,0,0,0
"F32664",0,0,0,0,0,0,0,0,0
"F32665",0,0,0,0,0,0,0,0,0
"F32666",0,0,0,0,0,0,0,0,0
"F32667",0,0,0,0,0,0,0,0,0
"F32668",0,0,0,0,0,0,0,0,0
"F32669",0,0,0,0,0,0,0,0,0
"F32670",0,0,0,0,0,0,0,0,0
"F32671",18056964,39237788,53173499,64257071,67498318,155167929,123849236,71098558,0
"F32672",0,0,0,0,0,0,0,0,0
"F32673",0,0,0,0,0,0,0,0,0
"F32674",0,0,0,0,0,0,0,0,0
"F32676",0,0,0,0,0,0,0,0,0
"F32677",0,0,0,0,0,0,0,0,0
"F32678",0,0,0,0,0,0,0,0,0
"F32679",0,0,0,0,0,0,0,0,0
"F32680",0,0,0,0,0,0,0,0,0
"F32681",0,0,0,0,0,0,0,0,0
"F32682",0,0,0,0,0,0,0,0,0
"F32683",0,0,0,0,0,0,0,0,0
"F32688",0,0,0,0,0,0,0,0,0
"F32689",0,0,0,0,0,0,0,0,0
"F32690",0,0,0,0,0,0,0,0,0
"F32692",0,0,0,0,0,0,0,0,0
"F32693",0,0,0,0,0,0,0,0,0
"F32694",0,0,0,0,0,0,0,0,0
"F32695",488665618,406151142,372892176,360498721,344558672,368912296,367614058,374384976,0
"F32696",0,0,0,0,0,0,0,0,0
"F32697",0,0,0,0,0,0,0,0,0
"F32698",0,0,0,0,0,0,0,0,0
"F32699",0,0,0,0,0,0,0,0,0
"F32700",0,0,0,0,0,0,0,0,0
"F32702",0,0,0,0,1174116,1610558,0,0,0
"F32703",0,0,0,0,0,0,0,0,0
"F32704",8784289,18994181,26663838,32612139,33514568,75742830,60777649,34948768,0
"F32705",0,0,0,0,0,0,0,0,0
"F32706",0,0,0,0,0,0,0,0,0
"F32707",0,0,0,0,0,0,0,0,0
"F32710",0,0,0,0,0,0,0,0,0
"F32711",0,0,0,0,0,0,0,0,0
"F32712",0,0,0,0,0,0,0,0,0
"F32713",0,0,0,0,0,0,0,0,0
"F32715",0,0,0,0,0,0,0,0,0
"F32716",0,0,0,0,0,0,0,0,0
"F32717",0,0,0,0,0,0,0,0,0
"F32718",0,0,0,0,0,0,0,0,0
"F32719",0,0,0,0,0,0,0,0,0
"F32721",0,0,0,0,0,0,0,0,0
"F32722",0,0,0,0,0,0,0,0,0
"F32724",301101,1155062,1174334,1129324,1177559,1163422,1327412,141955,1352415
"F32725",331243,481918,455973,450351,399199,445400,449753,1379968,407962
"F32726",388547,278389,87107,212980,68125,101130,84171,51121,253628
"F32727",997953,1074372,1039709,1102273,1030261,319931,318973,466573,541410
"F32728",557684,565026,662418,720773,454236,256046,388379,218970,371974
"F32729",1053575,1209745,1207265,1094802,1101334,542703,656780,556004,455242
"F32730",759221,1026642,938310,1040425,896526,408468,511705,447697,386376
"F32733",0,0,0,0,0,0,0,0,0
"F32734",1662431,1651742,1380887,1184017,1225587,1431416,1318661,1415224,0
"F32735",0,0,0,0,0,0,0,0,0
"F32736",0,0,0,0,0,0,0,0,0
"F32737",1519588,0,874126,0,735341,0,827556,1233705,0
"F32738",0,0,0,0,0,0,0,0,0
"F32739",0,0,0,0,0,0,0,0,0
"F32740",0,0,0,0,427766,558910,474598,0,0
"F32741",0,0,0,0,0,0,0,0,0
"F32742",0,0,0,0,0,0,0,0,0
"F32743",0,0,0,0,0,0,0,0,0
"F32744",0,0,0,0,0,0,0,0,0
"F32746",0,0,0,0,0,0,0,0,0
"F32748",0,0,0,0,0,0,0,0,0
"F32749",0,0,0,0,0,0,0,0,0
"F32750",355853,3169159,7380367,8054055,9259520,9504330,10881653,10300459,0
"F32751",1989218,5574467,6403489,7147677,7299087,7639036,7969122,6998406,0
"F32752",0,0,0,0,0,0,0,0,0
"F32753",0,0,0,0,0,0,0,0,0
"F32754",0,0,0,0,0,0,0,0,0
"F32755",0,0,0,0,0,0,0,0,0
"F32756",0,0,0,0,0,0,0,0,0
"F32758",0,0,0,0,0,0,0,0,0
"F32759",0,0,0,0,0,0,0,0,0
"F32760",0,0,0,0,0,0,0,0,0
"F32761",0,0,0,0,0,0,0,0,0
"F32762",0,0,0,0,0,0,0,0,0
"F32764",0,0,0,0,0,0,0,0,0
"F32765",0,0,0,0,0,0,0,0,0
"F32766",0,0,0,0,0,0,0,0,0
"F32767",2146616,4984465,6461602,8574555,6501397,16656409,15812293,8334899,0
"F32769",0,0,0,0,0,0,0,0,0
"F32770",0,0,0,0,0,0,0,0,0
"F32771",0,0,0,0,0,0,0,0,0
"F32772",0,0,0,0,0,0,0,0,0
"F32773",0,0,0,0,0,0,0,0,0
"F32774",0,0,0,0,0,0,0,0,0
"F32775",0,0,0,0,0,0,0,0,0
"F32776",0,0,0,0,0,0,0,0,0
"F32777",0,205402,0,0,0,0,0,0,0
"F32778",0,256877,0,0,0,0,0,0,0
"F32779",0,38988,0,0,0,0,0,0,0
"F32780",0,63939,0,0,0,0,0,0,0
"F32781",0,20373,0,0,0,0,0,0,0
"F32782",0,0,0,0,0,0,0,0,0
"F32783",0,0,0,0,0,0,0,0,0
"F32786",93370,1244231,3269476,4020513,4473871,4684116,5593807,5109764,0
"F32787",1032576,2833915,2998716,3212237,3391619,3491727,3537056,2950297,0
"F32789",0,0,0,0,0,0,0,0,0
"F32790",0,0,0,0,0,0,0,0,0
"F32791",0,0,0,0,0,0,0,0,0
"F32793",0,0,0,0,0,0,0,0,0
"F32794",0,0,0,0,0,0,0,0,0
"F32795",0,0,0,0,0,0,0,0,0
"F32796",0,0,0,0,0,0,0,0,0
"F32797",1300052,5528259,7602431,7591345,8284657,8625336,8199525,8956813,0
"F32798",0,0,0,0,0,0,0,0,0
"F32799",56477340,94096747,105230544,108867832,112659671,112571552,112496352,116988390,0
"F32800",0,0,0,0,0,0,0,0,0
"F32801",0,0,0,0,0,0,0,0,0
"F32802",0,0,0,0,0,0,0,0,0
"F32803",0,369242,0,0,0,746849,321510,0,0
"F32804",0,705073,0,0,0,2245161,1831837,0,0
"F32805",0,0,0,0,0,0,0,0,0
"F32807",0,0,0,0,0,0,0,0,0
"F32808",0,0,0,0,0,0,0,0,0
"F32809",0,0,881713,711595,1040168,1210732,1190113,917827,0
"F32810",0,0,0,0,0,0,0,0,0
"F32811",0,0,0,0,0,0,0,0,0
"F32812",0,0,0,0,0,0,0,0,0
"F32813",0,0,0,0,0,0,0,0,0
"F32814",0,0,0,0,0,0,0,0,0
"F32815",0,0,0,0,0,0,0,0,0
"F32816",0,0,0,0,0,0,0,0,0
"F32817",0,0,0,0,0,0,0,0,0
"F32818",0,0,0,661851,0,578720,662748,764745,0
"F32819",0,0,0,91555,0,199361,184934,136717,0
"F32820",0,0,0,0,0,0,0,0,0
"F32821",2013312,2933033,2774641,1977849,2646959,0,925558,61910,0
"F32822",1035583,139195,72798,31470,35144,0,422652,951323,0
"F32825",0,0,0,0,0,0,0,0,0
"F32826",0,0,0,0,0,0,0,0,0
"F32827",0,0,0,0,0,0,0,0,0
"F32829",0,0,0,0,0,0,0,0,0
"F32830",0,0,0,0,0,0,0,0,0
"F32832",0,0,0,0,0,0,0,1298775,0
"F32833",0,0,0,0,0,0,1395525,3042944,0
"F32834",0,0,0,0,0,0,0,0,0
"F32835",0,0,0,0,0,0,0,0,0
"F32836",9399673,42459013,137800242,187010821,211098087,341315082,326024004,240197905,0
"F32837",82291463,173203220,200294368,207895559,212933809,297531894,264874689,219159171,274452
"F32838",3279019,3488151,2702255,2242863,2122503,2516343,1880470,0,0
"F32840",0,0,0,0,0,0,0,0,0
"F32841",0,0,0,0,0,0,0,0,0
"F32842",0,0,0,0,0,0,0,0,0
"F32843",4446000,7210313,9049995,9095227,9031613,20425926,13331452,9726081,0
"F32844",0,0,0,0,0,729013,0,0,0
"F32846",0,0,0,0,0,0,0,0,0
"F32847",0,0,0,0,0,0,0,0,0
"F32849",0,0,0,0,0,0,0,0,0
"F32850",878822,0,952572,791759,823979,0,0,0,0
"F32851",0,0,0,0,0,0,0,0,0
"F32852",0,0,0,0,0,0,0,0,0
"F32853",0,0,0,0,0,0,0,0,0
"F32854",0,0,0,0,0,0,0,0,0
"F32859",0,0,0,0,0,0,0,0,0
"F32860",0,0,0,0,0,0,0,0,0
"F32861",0,0,0,0,0,0,0,0,0
"F32862",0,0,0,0,0,0,0,0,0
"F32863",0,529865,0,822938,705731,858800,790296,770553,0
"F32867",0,0,0,0,1039536,0,0,0,0
"F32868",0,0,0,0,0,0,0,0,0
"F32869",4347853,2518027,1792324,1718910,1495943,969441,2330699,1161966,0
"F32870",0,0,0,0,0,0,0,0,0
"F32871",68657778,54653490,45193341,52491363,47010886,56211313,54783947,55318302,0
"F32872",0,0,0,0,0,0,0,0,0
"F32873",0,0,0,0,0,0,0,0,0
"F32874",0,0,0,0,0,0,0,0,0
"F32875",0,0,0,0,0,0,0,0,0
"F32876",0,0,0,0,0,0,0,0,0
"F32877",0,0,0,0,0,0,0,0,0
"F32878",0,0,0,0,0,0,0,0,0
"F32879",0,0,0,0,0,0,0,0,0
"F32881",0,0,0,0,0,0,0,0,0
"F32882",0,0,1075071,1929940,2342222,4627050,4925922,7939470,0
"F32883",0,0,0,0,0,0,0,0,0
"F32884",0,0,0,0,0,0,0,0,0
"F32885",0,0,0,0,0,0,0,0,0
"F32886",0,0,0,0,0,0,0,0,0
"F32887",0,0,0,0,0,0,0,0,0
"F32888",0,0,0,0,0,0,0,0,0
"F32889",0,0,0,0,0,0,0,0,0
"F32890",0,0,0,0,0,0,0,0,0
"F32891",0,0,0,0,0,0,0,0,0
"F32892",0,0,0,0,0,0,0,0,0
"F32893",4779688,21448763,69860155,94093928,107276436,174913191,166744517,122919070,0
"F32894",40804327,90255729,102541205,105540922,110161048,152177402,133379592,114397086,0
"F32895",0,0,0,0,0,0,0,0,0
"F32896",0,0,0,0,0,0,0,0,0
"F32898",0,0,0,0,0,0,0,0,0
"F32899",0,0,0,824680,939609,1016190,1146910,919524,0
"F32900",1858749,2820990,3118332,2289106,2419422,8008718,5755896,3757774,0
"F32901",67184515,109681602,123761718,125930603,128265860,126282691,126500198,133936916,0
"F32902",0,0,0,0,0,1200515,0,0,0
"F32903",0,0,0,0,0,0,0,0,0
"F32905",404147,0,0,0,0,0,0,0,0
"F32906",0,0,0,0,0,0,0,0,0
"F32908",0,0,0,0,0,0,0,0,0
"F32909",0,0,0,0,0,0,0,0,0
"F32910",0,0,0,0,0,0,0,0,0
"F32911",8032938,39598232,119475360,153609679,173129708,245243181,243162533,196230389,14282
"F32912",78001592,167526281,195744503,200398340,207792868,248009472,235398772,211395525,322242
"F32913",0,0,0,0,0,0,0,0,0
"F32915",0,0,0,0,0,0,0,0,0
"F32916",0,0,0,0,0,0,0,0,0
"F32917",0,0,0,0,0,0,0,0,0
"F32918",17424432,0,13944021,0,14953996,16450018,14048822,0,0
"F32923",0,0,0,0,0,0,0,0,0
"F32924",0,0,0,0,0,0,0,0,0
"F32925",0,0,0,0,0,0,0,0,0
"F32927",0,0,0,0,0,0,0,0,0
"F32929",0,0,0,0,0,0,0,0,0
"F32930",0,0,0,0,0,0,0,0,0
"F32931",0,0,0,0,0,0,0,0,0
"F32937",12306415,17077517,19727035,22610972,22303351,21303164,19784731,19176158,0
"F32941",0,0,0,0,0,0,0,0,0
"F32942",0,0,0,0,0,0,0,0,0
"F32943",0,0,0,0,0,0,0,0,0
"F32944",0,0,0,0,0,0,0,0,0
"F32945",0,0,0,0,0,0,0,0,0
"F32946",0,0,0,0,0,0,0,0,0
"F32947",80353913,45152483,35139870,32498838,30007696,22346446,43043849,24317438,0
"F32948",0,0,0,0,0,0,0,0,0
"F32949",0,0,0,0,0,0,0,0,0
"F32950",4206336,20236890,60090928,79919619,87894935,120599708,121383557,100259970,0
"F32951",39287711,83271339,97170008,103416252,103565151,124662115,118166153,106227607,186756
"F32952",0,0,0,0,0,0,0,0,0
"F32953",1745004,1761202,2982220,3333741,3339167,3570416,3198952,3288359,0
"F32955",3497828,2887091,2109899,2245862,2163582,2153371,2103911,2831596,0
"F32963",0,0,852812,2337331,3200727,7160517,7868417,17337161,0
"F32965",0,0,0,0,0,0,0,0,0
"F32966",0,0,0,0,0,0,0,0,0
"F32968",1749419,1409595,1375215,1342449,1263994,1140500,0,867373,0
"F32969",0,0,0,0,0,0,0,0,0
"F32970",0,0,0,0,0,0,0,0,0
"F32971",0,0,0,0,0,0,0,0,0
"F32972",4907507,6908118,9636447,9192651,5402629,8474596,7809920,7540923,0
"F32973",0,0,0,0,0,0,0,0,0
"F32976",0,0,0,0,0,0,0,0,0
"F32977",0,0,0,0,298304,0,0,0,0
"F32978",0,0,0,0,70070,0,0,0,0
"F32983",18579533,10511178,8056822,7808778,6709888,4675080,10015046,5758873,0
"F32985",0,0,0,0,0,0,0,0,0
"F32986",0,0,69371,0,0,0,0,0,0
"F32987",0,0,604448,1159626,864914,755004,961976,1019977,0
"F32988",0,0,122305,97446,135983,197414,239281,202086,0
"F32989",0,0,168058,160024,121465,82078,105828,17270,0
"F32991",0,0,0,0,0,0,0,0,0
"F32995",0,0,0,0,0,0,0,0,0
"F32996",0,2442973,3167176,3235337,3095379,3599834,3455662,3432090,0
"F32998",0,0,0,0,0,0,0,0,0
"F32999",0,0,0,0,0,0,0,0,0
"F33002",0,0,0,0,0,0,0,0,0
"F33003",6217125,7393412,7793599,6913538,6680631,3196933,3638659,3751861,2769086
"F33004",5356709,6500277,6384475,6930716,6287443,2862009,3277756,3096567,2608097
"F33005",0,1283799,1745867,0,0,1700128,990856,1320801,0
"F33006",0,0,0,0,0,0,0,0,0
"F33007",0,0,0,0,0,0,0,0,0
"F33009",0,873480,1114622,1206615,1048343,1140064,1105347,1167867,0
"F33013",0,0,0,0,0,0,0,0,0
"F33014",3549299,2219568,1713090,1475408,1344174,0,1617356,0,0
"F33015",0,0,0,0,0,0,0,0,0
"F33016",0,0,0,0,0,0,0,0,0
"F33017",0,0,0,0,0,0,0,0,0
"F33018",10516229,42368590,129296426,161559975,175016828,257076855,245321285,206649326,0
"F33019",150402558,274053170,333992457,327795899,327118718,409864939,373725418,339268031,1133233
"F33020",0,0,0,0,0,0,0,0,0
"F33021",0,0,0,0,0,0,0,0,0
"F33022",0,0,0,0,0,0,0,0,0
"F33023",776001,979680,1771243,1873704,1818951,1710112,1166073,1450986,0
"F33024",0,0,0,0,0,0,0,0,0
"F33025",0,0,0,0,0,0,0,0,0
"F33026",15613805,12828640,10700725,9369872,6661780,11045859,10320922,11342673,0
"F33027",0,0,0,0,0,0,0,0,0
"F33028",0,0,0,0,0,0,0,0,0
"F33029",0,0,0,0,0,0,0,0,0
"F33030",0,0,0,0,0,0,0,0,0
"F33031",0,0,0,0,0,0,0,0,0
"F33032",0,0,0,0,0,0,0,0,0
"F33033",0,760138,2235911,5563171,8940928,16231311,18431821,30080140,468936
"F33034",0,0,0,0,0,0,0,0,0
"F33035",0,122343,662193,0,804490,740978,0,0,0
"F33036",476843,0,590082,0,0,0,0,0,0
"F33039",0,0,0,0,0,0,0,0,0
"F33040",0,0,0,0,0,0,0,0,0
"F33041",17327925,0,11977752,0,9897469,15873463,12670730,0,0
"F33042",0,420419,899305,650471,850873,1338057,1470744,0,0
"F33043",595427,0,755403,0,716403,0,0,0,0
"F33044",0,0,0,0,0,0,0,0,0
"F33045",0,0,0,0,0,0,0,0,0
"F33047",1550007,1287135,1183324,1206726,1089488,1069594,904808,1202682,0
"F33048",0,0,0,0,0,0,0,0,0
"F33049",0,0,0,0,0,0,0,0,0
"F33050",0,0,0,0,0,0,0,0,0
"F33051",0,0,0,0,0,0,0,0,0
"F33052",0,0,0,0,0,0,0,0,0
"F33053",0,0,0,0,0,0,0,0,0
"F33054",315227160,258413545,237044654,223575797,218731212,228332628,226246873,229923083,0
"F33055",0,0,0,0,0,0,0,0,0
"F33056",5107464,20685245,62683612,77197072,86020496,123865995,119931704,100489092,0
"F33057",76080249,134975275,168536572,168303163,164748430,206719753,191287970,174649986,512714
"F33058",0,0,0,0,0,0,0,0,0
"F33059",0,0,0,0,0,0,0,0,0
"F33060",0,0,0,0,0,0,0,0,0
"F33061",5305795,3896534,8767562,10799557,10819900,6384811,6774333,6905468,0
"F33062",0,0,0,0,0,0,0,0,7816259
"F33063",2521236,1797902,1562019,1078782,1546310,1457870,1274844,0,0
"F33064",20345282,34350747,36812758,33743075,38169935,37363144,39553588,34162088,0
"F33065",0,0,0,0,0,0,0,0,0
"F33066",0,0,0,0,0,0,0,0,0
"F33068",0,0,595112,1438975,3447644,5779680,5793658,13712315,0
"F33069",0,0,0,0,0,0,0,0,0
"F33070",0,0,0,0,0,0,0,0,0
"F33071",0,0,0,0,0,0,0,0,0
"F33075",0,0,0,0,0,0,0,0,0
"F33077",1553885,4327107,6301720,6728250,6845524,9038958,8904009,7094370,0
"F33078",0,0,0,0,17237,0,0,32981,0
"F33079",0,0,0,0,0,0,0,0,0
"F33080",0,0,0,0,0,0,0,0,0
"F33083",0,349160,0,0,0,357003,331081,307320,0
"F33084",0,340376,0,0,0,986670,796509,390663,0
"F33085",0,0,0,0,0,0,0,0,0
"F33086",16460898,13403240,12743479,10900930,9493322,9303660,0,12438794,0
"F33087",2885761,8978848,29072424,34521104,34461892,44472351,42451349,39021783,0
"F33088",40084279,58695326,92529557,89184745,76427271,79895523,87871557,71807562,308484
"F33097",2564326,1976702,4746215,4517632,5336199,3352107,3621338,3441965,0
"F33098",0,0,0,0,0,0,0,0,0
"F33099",0,0,0,0,0,0,0,0,0
"F33107",4398485,3652597,2357251,0,0,2586904,0,0,0
"F33108",0,0,1840805,1919468,2069666,1759986,1954925,2148470,0
"F33109",0,0,0,0,0,0,0,0,0
"F33110",0,0,0,0,0,0,0,0,0
"F33111",0,0,0,0,0,0,0,0,0
"F33112",0,0,0,0,0,0,0,0,0
"F33113",0,0,0,0,0,0,0,0,0
"F33114",0,0,0,0,0,0,0,0,0
"F33115",0,0,0,0,0,0,0,0,0
"F33116",0,0,0,0,0,0,0,0,0
"F33117",0,0,0,0,0,0,0,0,0
"F33118",0,0,0,0,0,0,0,0,0
"F33119",0,0,0,0,0,0,0,0,0
"F33120",0,0,0,0,0,0,0,0,0
"F33121",0,0,0,0,0,0,0,0,0
"F33122",0,0,0,0,0,0,0,0,0
"F33123",0,0,0,0,0,0,0,0,0
"F33124",558240,1594269,2514515,3429677,2841113,3497464,4070123,3000297,0
"F33126",0,0,0,0,0,0,0,0,0
"F33127",0,0,0,0,0,0,0,0,0
"F33128",0,0,0,0,0,0,0,0,0
"F33129",43894400,44217906,40256705,38831671,34070409,37928513,37501436,39279699,0
"F33130",0,0,0,0,0,0,0,0,0
"F33131",0,0,0,0,0,0,0,0,0
"F33132",0,0,0,0,0,0,0,0,0
"F33133",0,0,0,0,0,0,0,0,0
"F33134",0,0,0,0,0,0,0,0,0
"F33135",1673678,2118816,1850911,1626601,1618911,699208,811258,954610,687634
"F33136",1410371,1752334,1631034,1663146,1385226,582563,652165,721009,606082
"F33137",1967669,1391220,1302526,1572320,0,0,681878,0,0
"F33138",0,0,0,0,0,0,0,0,0
"F33139",0,0,0,0,0,0,0,0,0
"F33140",0,0,0,0,0,227990,0,0,0
"F33141",0,0,0,0,0,285540,0,0,0
"F33142",0,0,0,0,0,0,0,0,0
"F33143",0,0,0,0,0,0,0,0,0
"F33144",522259,674086,638379,621117,665567,588103,585013,2426539,514902
"F33145",1750063,1836292,2098925,1776639,1567134,535467,711788,661584,1336363
"F33147",1786366,2111682,2260261,1927208,1857367,898915,1134961,1118943,734204
"F33148",1570799,1823834,1821192,1979865,1834103,859795,1046255,904111,741307
"F33149",0,0,0,0,0,0,0,0,0
"F33150",0,0,0,0,0,0,0,0,0
"F33151",22482889,33957732,39124355,44111727,42427632,45103819,42018306,39382572,135132
"F33155",0,0,0,0,0,0,0,0,0
"F33156",1493521,0,0,0,0,0,0,0,0
"F33158",0,0,0,0,0,0,0,0,0
"F33159",0,0,0,0,0,0,0,0,0
"F33160",790987,0,0,0,1694170,0,0,0,0
"F33161",0,0,0,0,0,0,0,0,0
"F33162",0,847921,0,0,0,0,0,0,0
"F33163",0,0,0,0,0,58745,39178,76240,0
"F33164",0,0,0,0,0,671057,800508,1099265,0
"F33165",0,0,0,0,0,0,0,0,0
"F33166",0,0,0,0,0,0,0,0,0
"F33167",0,0,0,0,0,0,0,0,0
"F33168",0,0,0,0,0,0,0,0,0
"F33169",0,0,0,0,0,0,0,0,0
"F33170",0,0,0,0,0,0,0,0,0
"F33171",0,0,0,0,0,0,0,0,0
"F33172",0,0,0,0,0,0,0,0,0
"F33173",0,0,0,0,0,0,0,0,0
"F33174",0,0,0,0,0,0,0,0,0
"F33175",0,0,0,0,0,0,0,0,0
"F33176",0,0,0,0,0,0,0,0,0
"F33177",0,0,0,0,0,0,0,0,0
"F33178",0,0,0,0,0,0,0,0,0
"F33179",29302098,41950500,47441502,48017222,46171250,46885134,46702758,43075442,29029090
"F33180",0,0,0,0,0,0,0,0,0
"F33181",0,0,0,0,0,0,0,0,0
"F33182",0,0,0,0,0,0,0,0,0
"F33185",0,0,0,0,0,0,0,0,0
"F33186",0,0,0,0,0,0,0,0,0
"F33187",0,0,0,0,0,0,0,0,0
"F33188",0,0,0,0,0,0,0,0,251600
"F33189",0,0,0,0,0,0,0,0,0
"F33190",0,0,0,0,0,0,0,0,0
